"state_name","district_name","area_sq_km","perimeter_km","bbox_xmin","bbox_ymin","bbox_xmax","bbox_ymax","centroid_lon","centroid_lat","num_vertices","compactness"
"Bombay Presidency","Surat",5031.16325,630.928282632368,72.5974964477571,20.2902929671313,73.3500194170233,21.7295154397902,72.9929705216497,21.0384627232126,238,0.15882478708954
"Bombay Presidency","Dhurrumpoor",2237.60518,211.24950088697,73.0287012247215,20.1952222433303,73.5517322843685,20.8139981208947,73.301187277087,20.5012976513323,49,0.63008906169814
"Bombay Presidency","Surgana",739.90617,114.476867929369,73.4613373693418,20.4847772943147,73.8188871221318,20.7817723908633,73.6315392208498,20.6345619670349,24,0.7094977724412
"Bombay Presidency","Peint",1049.04854,138.169779497473,73.3407030477316,20.1335899891022,73.7396139948424,20.5412409797648,73.5607287261651,20.3366922201875,28,0.69052485752806
"Bombay Presidency","Raj Peepla",4552.4934,256.515810637957,73.1043040724761,21.324696080824,73.9230419225315,22.0196501128034,73.5582735264859,21.6981005866374,36,0.86942257337432
"Bombay Presidency","Baunsda",792.16882,119.978540244613,73.3004481382859,20.7688288579462,73.6485482776904,21.1053467449059,73.502698564077,20.9174510785752,24,0.69154502433618
"Bombay Presidency","Dangs",1434.83174,154.024475617407,73.5784996908876,20.713534716405,74.0260638896566,21.1586093572899,73.7822245666136,20.9355131592912,27,0.76003109380972
"Bombay Presidency","Baroda",10861.2658,884.523005059475,72.6811315465643,20.8217517126682,73.9839753501438,22.8452082328454,73.2763854436589,21.9267282852345,253,0.17445042849948
"Bombay Presidency","Akraunee",1010.86099,131.177744637015,73.9045033320784,21.734866148054,74.3252714825495,22.0946359191161,74.1273829234555,21.9135771702746,17,0.7382117948829
"Hyderabad","Bamne",2622.2791,257.014710432153,76.3168529105246,19.6095488633644,77.2974629694698,19.9916340166459,76.8460933248111,19.7920049711025,65,0.49885326076206
"Hyderabad","Baythulwaddy",1883.50532,261.125442884915,75.8108670994506,19.8864972838672,76.3080299899612,20.6301796672253,76.0811220726018,20.3042751827291,64,0.34711895984109
"Hyderabad","Dowlutabad",10246.46046,426.797530517395,74.6473240528331,19.595792910678,75.9080239878987,20.7101825334627,75.2911256727744,20.1465474918138,105,0.70687062869427
"Hyderabad","Hingolee",1005.16828,145.856746188382,77.2115645005848,19.5875238401939,77.6055732202333,19.9941116260946,77.3935269600749,19.7740039263726,42,0.59373903019117
"Hyderabad","Patree",6198.79226,421.482363563137,76.060407650103,18.949313132065,77.4084715351838,19.7052476674623,76.7821479493207,19.3855179973521,147,0.43848842396
"Hyderabad","Warona",1402.36087,165.066123875532,77.4670802910087,19.289708991382,77.9784997734154,19.6901460122573,77.7001520950955,19.4780977628905,55,0.64677577003856
"Central Province","Wurdah",6407.80319,358.302737107562,78.1310471424014,20.2804926964863,79.2004765876098,21.2911742391887,78.6111722131648,20.7559636243094,69,0.62721838038393
"Central Province","Nagpoor",10141.31524,471.285377362951,78.3291701381731,20.4687760855399,79.6114107827721,21.7143359202475,79.1255635131871,21.1343227721361,97,0.57376785948827
"Central Province","Bhundara",9555.08956,434.428358296931,79.4960174011073,20.5510891361001,80.5416309791052,21.6732198085483,79.9959339484791,21.0886694707872,117,0.63622142772187
"Central Province","Nandgaon",1658.55484,348.990212570947,80.6710193495788,20.6747419286386,81.4933025240706,21.7101566901972,80.9818371352623,21.1484518265661,82,0.17112489871606
"Central Province","Chhuikhadan",542.00931,96.257256758974,80.9551429004137,21.3527569422258,81.3015505001453,21.5029265183439,81.1223904890358,21.4269391880161,16,0.73510546358801
"Central Province","Konkeir",4309.72822,278.115384167328,80.7548268038606,19.9367579205439,81.794868924763,20.5235184695263,81.3390252421244,20.2114533614211,29,0.70018003276291
"Central Province","Ryepoor",31232.25189,1127.2761309939,80.3763958286425,19.6194263284389,82.7118351485966,21.7526774395879,81.7285931206049,20.7875246945275,194,0.30885350909139
